id,num_rep,num_rep_per,len_conversation,total_compound_conv,tot_pos_sen,tot_neg_sen,sum_tfidf,avg_tfidf,Is_satisfied
voip-f17e3b578c-20130328_174111,0,0.0,14,0.01102857142857143,0.14285714285714285,0.0,4.231037360380699,0.08296151687020979,1
voip-b57f8ee22b-20130325_185315,4,0.3636363636363637,22,0.0059272727272727315,0.09090909090909093,0.09090909090909093,4.579367390261736,0.08480309981966178,1
voip-50af5438f1-20130402_084400,0,0.0,16,0.001799999999999996,0.125,0.125,4.640616399681739,0.08593734073484702,1
voip-22756d9e8f-20130329_050114,2,0.2222222222222222,18,0.017155555555555556,0.2222222222222222,0.0,4.7737168569532304,0.07956194761588717,1
voip-d225fad9df-20130328_183352,0,0.0,10,0.011620000000000002,0.2,0.2,4.5045453504418775,0.09009090700883755,1
voip-187c1708f2-20130325_134104,2,0.3333333333333333,12,0.01544,0.2,0.0,2.8614528917682627,0.0923049319925246,1
voip-4c0d36762a-20130328_203937,0,0.0,12,0.012866666666666669,0.16666666666666666,0.0,4.364278236822271,0.09092246326713065,1
voip-9735278861-20130401_155528,0,0.0,12,0.10065,0.3333333333333333,0.0,3.722292993696329,0.08271762208214065,1
voip-fdf8b50918-20130329_042348,2,0.4,10,-0.005259999999999997,0.2,0.2,3.311535813332126,0.08714567929821385,1
voip-90732b027d-20130327_183400,2,0.25,16,0.0968875,0.375,0.0,3.483255159407861,0.07108683998791553,1
voip-88b68a9a41-20130322_221603,0,0.0,8,0.18575,0.5,0.0,4.032188043477481,0.0960044772256543,1
voip-e9b53d6ace-20130324_223300,2,0.4,10,0.0386,0.5,0.0,3.1359607422333533,0.09799877319479229,1
voip-aaa44b4121-20130326_055421,0,0.0,10,0.08768000000000001,0.4,0.0,3.1962340301814502,0.08638470351841758,1
voip-52d599db9c-20130402_002522,2,0.2222222222222222,18,0.13578888888888888,0.4444444444444444,0.0,5.22022187142378,0.09321824770399607,1
voip-3b3edac94d-20130324_202415,7,0.5384615384615384,26,0.06276923076923077,0.2307692307692308,0.07692307692307693,4.614591124639273,0.06887449439760109,1
voip-5cf59cc660-20130328_171914,0,0.0,8,-0.096875,0.0,0.25,3.636933406685943,0.09829549747799846,1
voip-9f989824fd-20130324_075833,0,0.0,14,0.015266666666666663,0.3333333333333333,0.16666666666666666,4.238883543456142,0.08311536359717925,1
voip-72e50baa85-20130326_053934,0,0.0,12,-0.05171666666666667,0.16666666666666666,0.16666666666666666,4.563943566306957,0.08611214276050862,1
voip-2d2d103292-20130326_044020,0,0.0,16,-0.0484375,0.0,0.125,4.476855367221034,0.08609337244655833,1
voip-b08f15a787-20130326_021953,0,0.0,14,0.06571428571428571,0.2857142857142857,0.14285714285714285,4.217558756302454,0.07957658030759347,1
voip-6dbc3573bc-20130328_193216,0,0.0,6,0.02573333333333333,0.3333333333333333,0.0,2.9303515142358076,0.10465541122270741,1
voip-43479eb5c2-20130324_003643,0,0.0,10,0.03088,0.4,0.0,3.465306653462883,0.09625851815174674,1
voip-b27a230d2e-20130329_034847,0,0.0,8,0.0193,0.25,0.0,3.374120953756698,0.10224608950777873,1
voip-db80a9e6df-20130328_230014,0,0.0,14,-0.04432857142857143,0.14285714285714285,0.14285714285714285,5.177134458225599,0.0750309341771826,1
voip-52eb280e7b-20130326_213227,0,0.0,12,0.0622,0.3333333333333333,0.0,3.730063139016371,0.09325157847540928,1
voip-52d599db9c-20130325_135450,2,0.3333333333333333,12,0.02255,0.3333333333333333,0.16666666666666666,4.0467272056260075,0.09410993501455832,1
voip-b20b6e847a-20130326_222313,0,0.0,8,-0.096875,0.0,0.25,4.1335632464932734,0.09612937782542497,1
voip-f091d0e461-20130327_210653,0,0.0,14,0.13799999999999998,0.42857142857142855,0.0,4.091748149291594,0.0743954208962108,1
voip-5cf59cc660-20130328_160946,0,0.0,8,0.0193,0.25,0.0,2.864050487422063,0.09546834958073543,1
voip-fe2783c40a-20130401_144037,2,0.3333333333333333,12,0.0,0.0,0.0,3.6484393025909094,0.09121098256477274,1
voip-88b68a9a41-20130324_003412,0,0.0,10,0.08653999999999999,0.6,0.2,4.3552212180477285,0.09266428123505806,1
voip-48c12815b3-20130402_051808,0,0.0,14,0.02205714285714286,0.2857142857142857,0.0,4.024799503796887,0.08213876538360994,1
voip-187c1708f2-20130325_135219,0,0.0,14,0.07666666666666666,0.3333333333333333,0.16666666666666666,3.469611715513749,0.09130557146088814,1
voip-fdf8b50918-20130329_013925,2,0.25,16,-0.06458333333333334,0.0,0.16666666666666666,3.7583198903527175,0.07996425298622803,1
voip-36440f7305-20130326_201757,0,0.0,16,0.01102857142857143,0.14285714285714285,0.0,3.5214568567479296,0.06772032416822941,1
voip-ddcaad92a1-20130326_010701,0,0.0,14,0.05331428571428571,0.2857142857142857,0.0,4.415244428487266,0.08027717142704119,1
voip-e30cb521fb-20130328_122635,2,0.25,16,0.26905,0.625,0.125,4.622929914166785,0.07578573629781615,1
voip-e54437a6f0-20130325_133648,9,0.6428571428571429,28,0.15184999999999998,0.5,0.08333333333333333,3.1580283202599,0.06073131385115193,1
voip-22a181cad5-20130326_022324,2,0.2222222222222222,18,-0.0015888888888888927,0.2222222222222222,0.1111111111111111,4.762704390304686,0.07937840650507809,1
voip-14f776f781-20130328_151904,3,0.42857142857142855,14,0.14345,0.3333333333333333,0.0,2.9334772439697163,0.06241440944616418,1
voip-52d599db9c-20130326_214615,6,0.5454545454545454,22,0.06181111111111112,0.3333333333333333,0.0,3.8873008328037963,0.08638446295119548,1
voip-ab4f1dbb59-20130325_214838,0,0.0,8,-0.077575,0.25,0.25,3.551020518029741,0.10145772908656403,1
voip-eaef6f434c-20130323_025316,2,0.4,10,0.09582,0.4,0.0,3.853758691701795,0.10415564031626473,1
voip-f32f2cfdae-20130327_013132,2,0.25,16,0.039325,0.25,0.125,3.817164937611862,0.07068823958540485,1
voip-a31ca3e355-20130323_222931,11,0.6111111111111112,36,0.01960714285714285,0.21428571428571427,0.14285714285714285,4.291766917265434,0.062199520540078754,1
voip-155e939ebc-20130327_203128,0,0.0,12,0.012866666666666669,0.16666666666666666,0.0,3.8419603161767917,0.08537689591503982,1
voip-30772678da-20130328_192819,2,0.2222222222222222,18,0.0008777777777777753,0.2222222222222222,0.1111111111111111,4.662754906875567,0.08634731309028829,1
voip-7e22911804-20130324_184843,2,0.4,10,0.09008,0.6,0.0,3.188228436017691,0.09109224102907688,1
voip-e2a895cfe5-20130325_233234,0,0.0,14,0.01102857142857143,0.14285714285714285,0.0,3.621302944501444,0.06964044124041238,1
voip-bb1fd497eb-20130325_132300,3,0.375,16,0.0979625,0.25,0.0,4.205460998506177,0.07509751783046745,1
voip-2c217000af-20130325_221701,0,0.0,12,0.06344999999999999,0.5,0.0,3.675616053227108,0.08353672848243426,1
voip-8991b7bff6-20130401_174504,0,0.0,14,0.0020571428571428524,0.14285714285714285,0.14285714285714285,4.8676130743582995,0.09184175611996792,1
voip-aaa44b4121-20130327_171617,0,0.0,10,-0.08132,0.0,0.4,4.337074441528025,0.09428422698973968,1
voip-e72dba1759-20130325_210917,4,0.3333333333333333,24,0.09300000000000001,0.25,0.125,5.237200393083934,0.08057231373975283,1
voip-a31ca3e355-20130323_234926,8,0.7272727272727273,22,0.12724000000000002,0.4,0.0,4.446044877648394,0.08550086303169988,1
voip-561b472540-20130328_123209,0,0.0,14,0.13434285714285715,0.42857142857142855,0.0,3.958464750288699,0.0776169558880137,1
voip-22756d9e8f-20130329_045435,4,0.5714285714285714,14,0.012866666666666669,0.16666666666666666,0.0,4.158464840323341,0.07700860815413595,1
voip-597cfafdee-20130402_005206,2,0.2857142857142857,14,0.06262857142857144,0.2857142857142857,0.0,4.773225095714186,0.07824959173301944,1
voip-ad40cf5489-20130325_175141,0,0.0,14,0.03308571428571429,0.42857142857142855,0.0,3.9006851907775437,0.0812642748078655,1
voip-4c25da9a27-20130327_141034,0,0.0,16,0.00965,0.125,0.0,4.890734132187327,0.08733453807477369,1
voip-afd3aa91f0-20130325_225729,6,0.5454545454545454,22,0.10013999999999998,0.4,0.0,4.724851910782297,0.08749725760707958,1
voip-597cfafdee-20130328_234346,2,0.2,20,0.053233333333333334,0.2222222222222222,0.0,4.838629408949928,0.08797508016272597,1
voip-869dd52548-20130401_175624,0,0.0,14,0.01102857142857143,0.14285714285714285,0.0,4.36669965274345,0.0909729094321552,1
voip-dd9f7810fd-20130322_224705,0,0.0,10,-0.06206,0.2,0.2,4.260592357100957,0.10391688675855992,1
voip-e9b53d6ace-20130324_222642,0,0.0,8,0.0193,0.25,0.0,4.158878452164235,0.09902091552771987,1
voip-dcaeb62b29-20130327_081541,0,0.0,10,-0.0775,0.0,0.2,3.1791013140749627,0.08830836983541562,1
voip-d7aef99178-20130328_184726,2,0.4,10,0.03088,0.4,0.0,3.148730084580886,0.121105003253111,1
voip-318851c80b-20130328_220341,4,0.4,20,0.06987000000000003,0.5,0.1,4.320097968039631,0.07714460657213627,1
voip-d225fad9df-20130328_205512,6,0.6666666666666666,18,0.008577777777777778,0.1111111111111111,0.0,3.7272535995531224,0.08471030908075278,1
voip-e8997b10da-20130329_011626,0,0.0,14,0.22517142857142855,0.7142857142857143,0.14285714285714285,4.026357739137693,0.08566718593909986,1
voip-e54437a6f0-20130325_131749,0,0.0,8,0.1836,0.75,0.0,3.318649857895394,0.09481856736843983,1
voip-4c25da9a27-20130325_181701,0,0.0,14,0.12492857142857143,0.5714285714285714,0.0,4.162611823213287,0.0730282776002331,1
voip-03d6592b76-20130326_012136,2,0.4,10,0.15132,0.6,0.0,3.419689144243702,0.08999181958536058,1
voip-e54437a6f0-20130325_141052,2,0.25,16,0.0193,0.25,0.0,4.381418291739907,0.0796621507589074,1
voip-52eb280e7b-20130325_131334,0,0.0,6,0.0,0.0,0.0,3.0467914784161945,0.11284412883022943,1
voip-7e22911804-20130324_193050,0,0.0,18,0.08544444444444445,0.3333333333333333,0.1111111111111111,4.173415238190381,0.07588027705800691,1
voip-7e22911804-20130327_202516,4,0.2857142857142857,28,0.02283076923076923,0.3076923076923077,0.07692307692307693,3.011911634908899,0.053784136337658904,1
voip-aaa44b4121-20130326_051152,6,0.42857142857142855,28,0.06002142857142857,0.21428571428571427,0.0,4.971044433785197,0.0741946930415701,1
voip-e0035cc31b-20130326_205255,0,0.0,6,0.05146666666666667,0.6666666666666666,0.0,2.9546878937459122,0.11364184206715047,1
voip-fe4b6ef58f-20130325_233912,4,0.4,20,0.09062,0.4,0.0,4.944222157544614,0.08105282225482974,1
voip-d7853a398f-20130401_161556,0,0.0,12,-0.06458333333333334,0.0,0.16666666666666666,3.3762827595301212,0.07673369908023003,1
voip-bb1fd497eb-20130326_232439,2,0.2,20,-0.01442,0.1,0.2,3.412552651441253,0.06438778587625006,1
voip-249d0f617b-20130328_161812,2,0.5,8,0.0,0.0,0.0,3.567806102823495,0.1427122441129398,1
voip-52eb280e7b-20130326_212826,0,0.0,12,0.0,0.0,0.0,3.5401963168787924,0.08233014690415796,1
voip-2d2d103292-20130329_042056,2,0.4,10,0.01544,0.2,0.0,3.5187762044374735,0.09510205957939118,1
voip-a8649977cf-20130323_160311,0,0.0,8,0.02573333333333333,0.3333333333333333,0.0,2.986747402608049,0.1066695500931446,1
voip-59bc8a2167-20130328_130054,4,0.4,20,0.05442999999999999,0.3,0.1,4.947074840152683,0.09894149680305367,1
voip-31d9d1a567-20130402_035757,0,0.0,8,0.0193,0.25,0.0,4.271866468916371,0.10679666172290928,1
voip-b27a230d2e-20130329_033804,0,0.0,10,-0.046620000000000016,0.4,0.2,3.5322831986862893,0.07849518219302865,1
voip-62cc0cc55d-20130323_155046,2,0.2857142857142857,14,0.07984999999999999,0.3333333333333333,0.0,4.069972885047333,0.08847767141407246,1
voip-9735278861-20130401_154251,4,0.3333333333333333,24,0.06872727272727272,0.2727272727272727,0.09090909090909093,4.888652137431445,0.07189194319752125,1
voip-13ff413553-20130328_180202,0,0.0,16,0.0695375,0.375,0.0,4.09177847790037,0.08023095054706607,1
voip-b57f8ee22b-20130325_185940,0,0.0,10,0.02308,0.2,0.0,4.384779566421012,0.09134957430043776,1
voip-583e7cede5-20130324_060405,0,0.0,8,0.1096,0.5,0.0,3.242998581110671,0.09827268427608095,1
voip-4f069a4136-20130327_205937,11,0.8461538461538461,26,0.011876923076923078,0.15384615384615385,0.0,4.282990845701729,0.08565981691403458,1
voip-dcaeb62b29-20130327_084207,0,0.0,10,0.01544,0.2,0.0,4.006616633827436,0.12141262526749806,1
voip-58047f5227-20130327_032835,2,0.4,10,0.09545,0.25,0.0,4.414480181023655,0.09809955957830344,1
voip-3b3edac94d-20130323_201535,0,0.0,12,0.18938333333333326,0.6666666666666666,0.0,5.409648760833576,0.10403170693910724,1
voip-2d3d74d091-20130328_191642,10,0.9090909090909092,22,0.13339,0.6,0.0,3.1693629371318366,0.08803785936477324,1
voip-e0035cc31b-20130323_211354,0,0.0,12,0.02573333333333333,0.3333333333333333,0.0,4.7042445894208,0.094084891788416,1
voip-bde2721237-20130325_162622,0,0.0,6,0.0,0.0,0.0,3.5204715523958097,0.1257311268712789,1
voip-4a6ecc1f1c-20130328_121528,0,0.0,20,0.0396,0.3333333333333333,0.1111111111111111,4.554710998583946,0.07116735935287416,1
voip-13ff413553-20130328_175302,3,0.21428571428571427,28,0.07915384615384614,0.38461538461538464,0.0,4.558697298997777,0.06804025819399667,1
voip-b772dbf437-20130402_141548,0,0.0,14,0.04732857142857143,0.2857142857142857,0.14285714285714285,5.189167270939831,0.08648612118233051,1
voip-dcaeb62b29-20130327_083422,0,0.0,18,0.008577777777777778,0.1111111111111111,0.0,4.719216288479955,0.0943843257695991,1
voip-dcaeb62b29-20130327_081209,5,0.35714285714285715,28,0.06002142857142857,0.21428571428571427,0.0,4.830443513160041,0.0766737065580959,1
voip-187c1708f2-20130325_131829,0,0.0,12,0.012866666666666669,0.16666666666666666,0.0,3.0804000126217677,0.08556666701727132,1
voip-52eb280e7b-20130325_130950,0,0.0,14,0.01102857142857143,0.14285714285714285,0.0,4.453585172177997,0.08907170344355993,1
voip-6d6587c57d-20130328_143034,4,0.5714285714285714,14,0.01102857142857143,0.14285714285714285,0.0,3.5632544117244223,0.08286638166800982,1
voip-10beae627f-20130328_170907,0,0.0,12,0.012866666666666669,0.16666666666666666,0.0,4.340737027063128,0.085112490726728,1
voip-36440f7305-20130327_195221,12,0.7058823529411765,34,0.054507142857142865,0.14285714285714285,0.0,3.9248251850355262,0.07008616401849153,1
voip-b6618de447-20130326_211551,0,0.0,12,0.10518333333333336,0.5,0.0,4.198173478752874,0.08396346957505749,1
voip-2e134ee190-20130401_230615,2,0.3333333333333333,12,-0.15236666666666665,0.0,0.3333333333333333,4.436285340463856,0.100824666828724,1
voip-aaa44b4121-20130327_170337,2,0.2,20,0.13785999999999998,0.4,0.1,4.900150045997538,0.07424469766662936,1
voip-05e7a5440b-20130328_211839,0,0.0,10,0.0592,0.2,0.0,3.761527919942822,0.09403819799857055,1
voip-ef9aa63b85-20130329_131544,5,0.4166666666666667,24,-0.03216666666666667,0.3333333333333333,0.3333333333333333,5.0968298900739475,0.07841276753959919,1
voip-583e7cede5-20130324_060002,0,0.0,14,-0.04705714285714286,0.14285714285714285,0.2857142857142857,4.7229509466439845,0.08911228201215066,1
voip-2f4c700ae3-20130401_190613,0,0.0,14,0.07394285714285716,0.2857142857142857,0.0,2.9959202662808853,0.08322000739669126,1
voip-ad40cf5489-20130327_192405,0,0.0,6,0.02573333333333333,0.3333333333333333,0.0,2.8605238838708327,0.1144209553548333,1
voip-2f209793f4-20130326_005104,2,0.4,10,0.01544,0.2,0.0,3.174143651052481,0.10945322934663729,1
voip-d66e12b45c-20130327_172835,8,0.8,20,0.012866666666666669,0.16666666666666666,0.0,3.992550781880888,0.11090418838558022,1
voip-2d2d103292-20130329_041424,0,0.0,8,-0.096875,0.0,0.25,3.9899467005448375,0.09731577318402043,1
voip-0fa32b1e78-20130328_152808,0,0.0,16,0.060874999999999985,0.5,0.125,3.750035795117873,0.07812574573162236,1
voip-317a1436fe-20130325_172154,0,0.0,14,-0.07838571428571428,0.14285714285714285,0.2857142857142857,4.254125746665674,0.09248099449273205,1
voip-e54437a6f0-20130325_140347,0,0.0,12,0.10818333333333334,0.3333333333333333,0.0,3.5618736932384114,0.08283427193577701,1
voip-22756d9e8f-20130329_050743,0,0.0,12,0.02573333333333333,0.3333333333333333,0.0,4.475426664141853,0.09729188400308376,1
voip-0241bbae39-20130327_190942,0,0.0,10,-0.0775,0.0,0.2,4.154387128062677,0.0865497318346391,1
voip-8d5173f3a6-20130324_184438,2,0.25,16,0.0193,0.25,0.0,3.982355326696259,0.08849678503769465,1
voip-ec87351630-20130328_162752,2,0.3333333333333333,12,0.001983333333333337,0.3333333333333333,0.3333333333333333,4.752181839851375,0.0950436367970275,1
voip-be5b7bf9d9-20130401_154835,0,0.0,12,-0.05171666666666667,0.16666666666666666,0.16666666666666666,3.5982595232474615,0.07196519046494923,1
voip-59bc8a2167-20130325_143706,0,0.0,16,0.01102857142857143,0.14285714285714285,0.0,3.600153102747713,0.08780861226213935,1
voip-dda7c88c6e-20130323_053057,0,0.0,12,0.02573333333333333,0.3333333333333333,0.0,4.731188962596273,0.11002765029293658,1
voip-88b68a9a41-20130322_221256,0,0.0,12,0.0602,0.16666666666666666,0.0,4.705660563555974,0.09226785418737204,1
voip-e61fa89add-20130326_011204,2,0.2222222222222222,18,0.0,0.0,0.0,5.622040745058323,0.0952888261874292,1
voip-4c0d36762a-20130328_212300,0,0.0,14,0.0,0.0,0.0,3.9308493100934387,0.07861698620186877,1
voip-50af5438f1-20130402_082750,2,0.2222222222222222,18,0.0598875,0.375,0.125,4.351175729302641,0.08879950467964573,1
voip-21ec2b7850-20130325_162417,2,0.25,16,0.01102857142857143,0.14285714285714285,0.0,2.7870298188654057,0.06967574547163514,1
voip-5a464ca603-20130401_170359,0,0.0,14,0.0083,0.14285714285714285,0.14285714285714285,3.794838992624724,0.0689970725931768,1
voip-f1e8236264-20130323_004442,0,0.0,10,-0.06206,0.2,0.2,4.454995628887309,0.10124990065652974,1
voip-ef9aa63b85-20130328_211048,2,0.2,20,0.02518,0.2,0.2,5.231709447957039,0.07926832496904604,1
voip-340dbb333e-20130327_011403,0,0.0,10,0.01544,0.2,0.0,3.4017942101697263,0.11339314033899088,1
voip-b57f8ee22b-20130327_000138,2,0.2857142857142857,14,0.02573333333333333,0.3333333333333333,0.0,2.8233089008718837,0.07239253591979189,1
voip-dda7c88c6e-20130323_053928,0,0.0,6,-0.09866666666666668,0.0,0.3333333333333333,2.81200187668217,0.16541187509895117,1
voip-e8997b10da-20130329_000534,0,0.0,10,0.0592,0.2,0.0,3.8397224317449226,0.09845442132679288,1
voip-4b7e22cc07-20130401_185640,16,0.64,50,0.148616,0.56,0.04,4.933934571878685,0.050865304864728705,1
voip-52eb280e7b-20130325_124240,2,0.3333333333333333,12,0.012866666666666669,0.16666666666666666,0.0,3.8767294313636174,0.09691823578409044,1
voip-fbd422ad18-20130328_185340,8,0.6666666666666666,24,0.006433333333333333,0.08333333333333333,0.0,4.850292496898856,0.09151495277167652,1
voip-bde2721237-20130326_195337,0,0.0,14,0.0,0.0,0.0,3.9330174455928977,0.08026566215495709,1
voip-e72dba1759-20130326_223506,0,0.0,6,0.02573333333333333,0.3333333333333333,0.0,3.8446970704578893,0.12402248614380289,1
voip-52eb280e7b-20130325_123856,2,0.3333333333333333,12,0.24143333333333336,0.6666666666666666,0.0,4.255228471345811,0.09456063269657358,1
voip-e0035cc31b-20130323_210244,0,0.0,10,0.01544,0.2,0.0,4.26139334569165,0.10146174632599167,1
voip-2d3d74d091-20130328_135311,0,0.0,20,0.016880000000000003,0.3,0.1,4.244091352599939,0.06736652940634823,1
voip-03d6592b76-20130327_024630,0,0.0,22,0.06878181818181818,0.2727272727272727,0.0,5.78802911549843,0.08152153683800606,1
voip-7e22911804-20130325_202948,0,0.0,8,0.0386,0.5,0.0,3.807689779682039,0.10020236262321154,1
voip-922209b777-20130327_013531,0,0.0,8,0.0193,0.25,0.0,3.297534334896204,0.0942152667113201,1
voip-03c59ba692-20130324_034930,0,0.0,10,0.01544,0.2,0.0,3.909955438963177,0.10025526766572249,1
voip-381a50592b-20130326_043646,4,0.5714285714285714,14,0.01102857142857143,0.14285714285714285,0.0,3.5067446840910264,0.09477688335381153,1
voip-4a6ecc1f1c-20130329_153643,0,0.0,10,0.07464,0.4,0.0,3.111371111547794,0.08642697532077206,1
voip-39a25ab2f8-20130328_131901,2,0.2857142857142857,14,0.0592,0.2,0.0,3.841585227546503,0.12805284091821675,1
voip-31d9d1a567-20130402_035950,0,0.0,12,0.06363333333333332,0.16666666666666666,0.0,4.576347878356743,0.07502209636650399,1
voip-e99e4f4538-20130327_140746,4,0.4444444444444444,18,0.0423,0.3333333333333333,0.0,4.033174465443099,0.0720209725971982,1
voip-e54437a6f0-20130326_195611,4,0.5,16,0.0598875,0.25,0.0,3.897153745125471,0.09742884362813678,1
voip-03c59ba692-20130325_183305,0,0.0,10,0.01544,0.2,0.0,3.438975689207533,0.0929452888975009,1
voip-9f989824fd-20130324_074401,0,0.0,10,0.01544,0.2,0.0,2.997869122326308,0.09084451885837297,1
voip-199d62165b-20130402_120456,0,0.0,10,0.031659999999999994,0.2,0.2,4.8795605914049345,0.10607740416097684,1
voip-2d2d103292-20130328_195634,0,0.0,8,-0.0065749999999999975,0.25,0.25,4.080527048900186,0.10201317622250465,1
voip-e72dba1759-20130325_204601,0,0.0,16,0.0659,0.3333333333333333,0.0,3.765754484452588,0.06973619415652942,1
voip-936ec6902a-20130328_133128,0,0.0,10,0.01544,0.2,0.0,3.399528532828591,0.09443134813412753,1
voip-96f43326a4-20130323_071538,2,0.25,16,0.1124875,0.375,0.0,4.536765075850459,0.0810136620687582,1
voip-922209b777-20130325_162222,0,0.0,12,0.012866666666666669,0.16666666666666666,0.0,4.509313935393548,0.09202681500803159,1
voip-2f4c700ae3-20130401_191934,0,0.0,10,0.0,0.0,0.0,3.351538523814856,0.09857466246514282,1
voip-3b81cbb287-20130324_022110,0,0.0,6,-0.12916666666666668,0.0,0.3333333333333333,2.62084211034674,0.09706822630913851,1
voip-b6618de447-20130328_153132,0,0.0,8,0.014525,0.25,0.25,4.19973266572325,0.09766820152844767,1
voip-a352cb5ca5-20130401_234216,4,0.3636363636363637,22,0.05580909090909091,0.3636363636363637,0.09090909090909093,4.7918235364029975,0.07606069105401583,1
voip-5cf59cc660-20130328_143501,0,0.0,12,-0.05171666666666667,0.16666666666666666,0.16666666666666666,3.972468930522454,0.09028338478460123,1
voip-8d5173f3a6-20130324_183623,2,0.3333333333333333,12,0.01544,0.2,0.0,3.448835869930183,0.1045101778766722,1
voip-b20b6e847a-20130326_222030,0,0.0,10,0.008920000000000003,0.4,0.2,4.60694674866305,0.10470333519688751,1
voip-381a50592b-20130326_035922,3,0.42857142857142855,14,0.01102857142857143,0.14285714285714285,0.0,3.4539889405624167,0.09335105244763288,1
voip-8d5173f3a6-20130324_184603,2,0.3333333333333333,12,0.01544,0.2,0.0,3.1346874682575048,0.09795898338304702,1
voip-0fa32b1e78-20130328_151336,2,0.18181818181818185,22,0.04409,0.2,0.2,4.329300977591165,0.07215501629318609,1
voip-72e50baa85-20130327_063159,2,0.2222222222222222,18,-0.04305555555555556,0.0,0.1111111111111111,4.420846028613109,0.08501626978102134,1
voip-a31ca3e355-20130323_223338,0,0.0,10,0.0193,0.25,0.0,2.314164619046221,0.09256658476184883,1
voip-10beae627f-20130328_165245,2,0.2857142857142857,14,-0.031257142857142865,0.14285714285714285,0.14285714285714285,5.115927335997098,0.08975311115784382,1
voip-36440f7305-20130327_200102,4,0.5,16,0.01102857142857143,0.14285714285714285,0.0,3.4580878773711463,0.0886689199325935,1
voip-e9b53d6ace-20130401_184931,0,0.0,10,0.011620000000000002,0.2,0.2,5.15527505295095,0.09913990486444134,1
voip-b27a230d2e-20130323_050830,0,0.0,8,0.100475,0.25,0.0,3.0866489681583165,0.09078379318112695,1
voip-90732b027d-20130328_164236,0,0.0,22,0.04355454545454545,0.18181818181818185,0.0,3.6886839564527203,0.06471375362197755,1
voip-9735278861-20130401_154605,0,0.0,12,0.009683333333333334,0.16666666666666666,0.16666666666666666,3.8474580565954093,0.08549906792434243,1
voip-f22c2bf9c7-20130326_193956,7,0.7,20,0.03954,0.2,0.0,4.013512329622089,0.08539387935366147,1
voip-da10d74c3e-20130328_142725,4,0.5,16,0.0598875,0.25,0.0,3.9432886723803136,0.08047527902816966,1
voip-b6618de447-20130328_152908,0,0.0,10,-0.046620000000000016,0.4,0.2,4.038178895345564,0.08778649772490357,1
voip-5cf59cc660-20130328_143758,2,0.18181818181818185,22,-0.02119090909090909,0.18181818181818185,0.09090909090909093,4.152545724391482,0.06807452007199151,1
voip-e72dba1759-20130326_221205,5,0.5,20,0.0555,0.2,0.0,5.722009719871841,0.1040365403613062,1
voip-f22c2bf9c7-20130328_165410,0,0.0,12,0.07984999999999999,0.3333333333333333,0.0,4.0817462896271115,0.09492433231690957,1
voip-f22c2bf9c7-20130328_115849,4,0.8,10,-0.0592,0.0,0.2,3.2560166461896145,0.19153039095233027,1
voip-96f43326a4-20130323_072452,2,0.4,10,-0.02702,0.0,0.2,3.0642998233329193,0.08511943953702554,1
voip-e2a895cfe5-20130326_233655,4,0.4,20,0.053233333333333334,0.2222222222222222,0.0,3.3539991040010495,0.07291302400002282,1
voip-8f9fb7a86b-20130328_185140,0,0.0,10,0.01544,0.2,0.0,3.6814179002170095,0.09949778108694621,1
voip-3b3edac94d-20130326_003522,0,0.0,12,-0.06458333333333334,0.0,0.16666666666666666,2.939221024620489,0.06680047783228384,1
voip-d7853a398f-20130402_161902,0,0.0,10,-0.077575,0.25,0.25,3.3006646594386613,0.08920715295780166,1
voip-dd9f7810fd-20130322_231612,0,0.0,8,0.0193,0.25,0.0,3.505957272360013,0.09475560195567603,1
voip-f091d0e461-20130327_211146,0,0.0,10,0.13957999999999998,0.4,0.0,3.494249346247643,0.0895961370832729,1
voip-d645d56d23-20130324_000651,4,0.4,20,0.05031111111111111,0.3333333333333333,0.1111111111111111,5.065882653110381,0.0791544164548497,1
voip-b27a230d2e-20130323_043046,2,0.2222222222222222,18,-0.05535714285714286,0.0,0.14285714285714285,4.8184048400836135,0.08166787864548497,1
voip-d76f6e4f82-20130327_193247,0,0.0,14,0.06571428571428571,0.2857142857142857,0.14285714285714285,5.584985066420793,0.09155713223640644,1
voip-4c25da9a27-20130327_141855,0,0.0,8,0.0903,0.25,0.0,3.069593655136969,0.09901915016570867,1
voip-4f069a4136-20130402_031309,4,0.4444444444444444,18,0.0193,0.25,0.0,4.097196882138696,0.0803371937674254,1
voip-ccf48b9a6a-20130329_041830,5,0.38461538461538464,26,0.06463846153846152,0.3076923076923077,0.07692307692307693,4.085039973289732,0.0658877415046731,1
voip-e8997b10da-20130401_151850,0,0.0,12,0.0012500000000000011,0.3333333333333333,0.16666666666666666,3.858470046717021,0.0787442866676943,1
voip-2f4c700ae3-20130401_190045,0,0.0,12,0.07306666666666667,0.3333333333333333,0.0,3.1108524800273325,0.07777131200068331,1
voip-f113dbb0e1-20130327_173842,3,0.3,20,0.008577777777777778,0.1111111111111111,0.0,4.470489952455165,0.07577101614330789,1
voip-dd9f7810fd-20130322_224356,0,0.0,18,0.06709999999999999,0.2222222222222222,0.0,4.993109517903655,0.08759841259480096,1
voip-7e22911804-20130328_204150,4,0.4,20,0.08904,0.4,0.1,3.705548945509136,0.0650096306229673,1
voip-52eb280e7b-20130326_214342,0,0.0,12,0.012866666666666669,0.16666666666666666,0.0,3.8053330679727724,0.08648484245392664,1
