id,num_rep,num_rep_per,len_conversation,total_compound_conv,tot_pos_sen,tot_neg_sen,avg_w2v_score,sum_w2v_score,Is_satisfied
voip-2d2d103292-20130328_195634,0,0.0,8,-0.0065749999999999975,0.25,0.25,-0.0067518894,-0.054015115,1
voip-2d2d103292-20130329_041424,0,0.0,8,-0.096875,0.0,0.25,-0.0059841457,-0.047873165,1
voip-2d2d103292-20130329_042056,2,0.4,10,0.01544,0.2,0.0,-0.00416767265738195,-0.03750905391643755,1
voip-2d3d74d091-20130328_135311,0,0.0,20,0.01688,0.3,0.1,-0.0043293093,-0.086586185,1
voip-2d3d74d091-20130328_191642,10,0.9090909090909091,22,0.13339,0.6,0.0,-0.0034190128,-0.07521828,1
voip-2e134ee190-20130401_230615,2,0.3333333333333333,12,-0.15236666666666665,0.0,0.3333333333333333,-0.004161552151675674,-0.04577707366843242,1
voip-2f209793f4-20130326_005104,2,0.4,10,0.01544,0.2,0.0,-0.0060035726,-0.060035724,1
voip-2f209793f4-20130326_005217,2,0.2222222222222222,18,-0.02431111111111111,0.1111111111111111,0.1111111111111111,-0.008632373263347237,-0.14675034547690302,1
voip-2f209793f4-20130326_012033,2,0.4,10,0.13957999999999998,0.4,0.0,-0.003906855,-0.03906855,1
voip-2f4c700ae3-20130401_190045,0,0.0,12,0.07306666666666667,0.3333333333333333,0.0,-0.008346623,-0.10015947,1
voip-2f4c700ae3-20130401_190613,0,0.0,14,0.07394285714285716,0.2857142857142857,0.0,-0.008197245,-0.11476143,1
voip-2f4c700ae3-20130401_191934,0,0.0,10,0.0,0.0,0.0,-0.00624551,-0.062455103,1
voip-30772678da-20130328_192819,2,0.2222222222222222,18,0.0008777777777777752,0.2222222222222222,0.1111111111111111,-0.007312546,-0.13162583,1
voip-317a1436fe-20130325_172154,0,0.0,14,-0.07838571428571428,0.14285714285714285,0.2857142857142857,-0.008148319,-0.114076465,1
voip-318851c80b-20130328_220341,4,0.4,20,0.06987000000000002,0.5,0.1,-0.0048726294587954485,-0.09257995971711352,1
voip-31d9d1a567-20130402_035757,0,0.0,8,0.0193,0.25,0.0,-0.0038561448,-0.030849159,1
voip-31d9d1a567-20130402_035950,0,0.0,12,0.06363333333333333,0.16666666666666666,0.0,-0.008434002,-0.101208024,1
voip-340dbb333e-20130327_011403,0,0.0,10,0.01544,0.2,0.0,-0.004910019653228422,-0.0441901768790558,1
voip-36440f7305-20130326_201757,0,0.0,16,0.01102857142857143,0.14285714285714285,0.0,-0.007632886280771345,-0.11449329421157017,1
voip-36440f7305-20130327_195221,12,0.7058823529411765,34,0.05450714285714286,0.14285714285714285,0.0,-0.003368279940332286,-0.10778495809063315,1
voip-36440f7305-20130327_200102,4,0.5,16,0.01102857142857143,0.14285714285714285,0.0,-0.0032588306,-0.05214129,1
voip-381a50592b-20130326_035922,3,0.42857142857142855,14,0.01102857142857143,0.14285714285714285,0.0,-0.0059524338083485,-0.0773816395085305,1
voip-381a50592b-20130326_043646,4,0.5714285714285714,14,0.01102857142857143,0.14285714285714285,0.0,-0.005250950502858569,-0.0682623565371614,1
voip-39a25ab2f8-20130328_131901,2,0.2857142857142857,14,0.059199999999999996,0.2,0.0,-0.003960573257548579,-0.04752687909058295,1
voip-3b3edac94d-20130323_201535,0,0.0,12,0.18938333333333332,0.6666666666666666,0.0,-0.0033155128,-0.039786153,1
voip-3b3edac94d-20130324_202415,7,0.5384615384615384,26,0.06276923076923077,0.23076923076923078,0.07692307692307693,-0.00535835,-0.1393171,1
voip-3b3edac94d-20130326_003522,0,0.0,12,-0.06458333333333334,0.0,0.16666666666666666,-0.006454153,-0.077449836,1
voip-3b81cbb287-20130324_022110,0,0.0,6,-0.12916666666666668,0.0,0.3333333333333333,-0.0064222193,-0.038533315,1
voip-3be3bda933-20130327_015627,0,0.0,18,0.01102857142857143,0.14285714285714285,0.0,-0.004395160093040699,-0.07471772158169188,1
voip-3cf7bd870d-20130327_174526,0,0.0,18,0.000833333333333334,0.2222222222222222,0.1111111111111111,-0.006112845998038264,-0.10391838196665049,1
voip-43479eb5c2-20130324_003643,0,0.0,10,0.03088,0.4,0.0,-0.00632149,-0.0632149,1
voip-4660dd9eab-20130329_080055,2,0.3333333333333333,12,-0.03646666666666667,0.16666666666666666,0.16666666666666666,-0.009195179665564664,-0.08275661699008197,1
voip-48c12815b3-20130402_051808,0,0.0,14,0.02205714285714286,0.2857142857142857,0.0,-0.008412232,-0.117771246,1
voip-4a6ecc1f1c-20130328_121528,0,0.0,20,0.0396,0.3333333333333333,0.1111111111111111,-0.0075595803,-0.1511916,1
voip-4a6ecc1f1c-20130329_153643,0,0.0,10,0.07464,0.4,0.0,-0.0076941163,-0.07694116,1
voip-4b7e22cc07-20130401_185640,16,0.64,50,0.148616,0.56,0.04,-0.0051928083,-0.25964043,1
voip-4c0d36762a-20130328_203937,0,0.0,12,0.012866666666666667,0.16666666666666666,0.0,-0.003402000647673214,-0.037422007124405354,1
voip-4c0d36762a-20130328_205236,6,0.46153846153846156,26,-0.07098,0.2,0.2,-0.0058240145,-0.15142438,1
voip-4c0d36762a-20130328_212300,0,0.0,14,0.0,0.0,0.0,-0.007985445196167208,-0.1038107875501737,1
voip-4c25da9a27-20130325_181701,0,0.0,14,0.12492857142857142,0.5714285714285714,0.0,-0.005776197,-0.08086676,1
voip-4c25da9a27-20130327_141034,0,0.0,16,0.00965,0.125,0.0,-0.009027361582654218,-0.13541042373981327,1
voip-4c25da9a27-20130327_141855,0,0.0,8,0.0903,0.25,0.0,-0.008440554,-0.06752443,1
voip-4f069a4136-20130327_205819,2,0.3333333333333333,12,0.011620000000000002,0.2,0.2,-0.005273324,-0.06327989,1
voip-4f069a4136-20130327_205937,11,0.8461538461538461,26,0.011876923076923078,0.15384615384615385,0.0,-0.005409235308078401,-0.12441241208580323,1
voip-4f069a4136-20130402_030550,6,0.4,30,0.02488,0.2,0.06666666666666667,-0.005939793465899882,-0.17225401051109657,1
voip-4f069a4136-20130402_031309,4,0.4444444444444444,18,0.0193,0.25,0.0,-0.011175129,-0.20115231,1
voip-4f069a4136-20130402_032149,5,0.5,20,0.01822222222222222,0.2222222222222222,0.2222222222222222,-0.005365562153440949,-0.10194568091537803,1
voip-4f069a4136-20130402_034737,0,0.0,16,0.06571428571428571,0.2857142857142857,0.14285714285714285,-0.004361559,-0.06978495,1
voip-50af5438f1-20130327_041542,2,0.2222222222222222,18,0.008577777777777778,0.1111111111111111,0.0,-0.006850112606116454,-0.10960180169786327,1
voip-50af5438f1-20130402_082750,2,0.2222222222222222,18,0.059887499999999996,0.375,0.125,-0.007340105757226839,-0.12478179787285626,1
voip-50af5438f1-20130402_084400,0,0.0,16,0.001799999999999996,0.125,0.125,-0.004925121675478294,-0.07387682513217442,1
voip-50af5438f1-20130402_085256,2,0.2,20,0.03732,0.2,0.0,-0.005173972337567983,-0.09830547441379167,1
voip-50af5438f1-20130402_090250,2,0.2222222222222222,18,0.00965,0.125,0.0,-0.005581851747202953,-0.07814592446084134,1
voip-52d599db9c-20130325_135450,2,0.3333333333333333,12,0.02255,0.3333333333333333,0.16666666666666666,-0.004331680543890054,-0.04764848598279059,1
voip-52d599db9c-20130326_214615,6,0.5454545454545454,22,0.061811111111111115,0.3333333333333333,0.0,-0.006147164,-0.1352376,1
voip-52d599db9c-20130402_001953,0,0.0,10,-0.062060000000000004,0.2,0.2,-0.0061771413,-0.06177141,1
voip-52d599db9c-20130402_002522,2,0.2222222222222222,18,0.13578888888888888,0.4444444444444444,0.0,-0.002476099,-0.044569783,1
voip-52eb280e7b-20130325_123856,2,0.3333333333333333,12,0.24143333333333336,0.6666666666666666,0.0,-0.0068737767,-0.08248532,1
voip-52eb280e7b-20130325_124240,2,0.3333333333333333,12,0.012866666666666667,0.16666666666666666,0.0,-0.0037612131987275047,-0.04137334518600255,1
voip-52eb280e7b-20130325_130950,0,0.0,14,0.01102857142857143,0.14285714285714285,0.0,-0.00869498214720247,-0.1130347679136321,1
voip-52eb280e7b-20130325_131334,0,0.0,6,0.0,0.0,0.0,-0.0062593333,-0.037556,1
voip-52eb280e7b-20130326_212826,0,0.0,12,0.0,0.0,0.0,-0.007241542945848778,-0.07965697240433656,1
voip-52eb280e7b-20130326_213227,0,0.0,12,0.0622,0.3333333333333333,0.0,-0.009230834,-0.11077001,1
voip-52eb280e7b-20130326_214342,0,0.0,12,0.012866666666666667,0.16666666666666666,0.0,-0.007982758,-0.0957931,1
voip-561b472540-20130328_123209,0,0.0,14,0.13434285714285715,0.42857142857142855,0.0,-0.006450636871914657,-0.08385827933489054,1
voip-58047f5227-20130327_032257,0,0.0,6,0.025733333333333334,0.3333333333333333,0.0,-0.0052436204,-0.031461723,1
voip-58047f5227-20130327_032835,2,0.4,10,0.09545,0.25,0.0,-0.009435567,-0.09435567,1
voip-583e7cede5-20130324_060002,0,0.0,14,-0.04705714285714286,0.14285714285714285,0.2857142857142857,-0.00654357,-0.091609985,1
voip-583e7cede5-20130324_060405,0,0.0,8,0.1096,0.5,0.0,-0.0065983636,-0.05278691,1
voip-597cfafdee-20130328_234346,2,0.2,20,0.05323333333333333,0.2222222222222222,0.0,-0.0047989426039796515,-0.09117990947561339,1
voip-597cfafdee-20130402_005206,2,0.2857142857142857,14,0.06262857142857144,0.2857142857142857,0.0,-0.0053998404,-0.07559776,1
voip-597cfafdee-20130402_010910,4,0.4,20,0.07837,0.2,0.0,-0.00453865116544287,-0.07715706981252879,1
voip-597cfafdee-20130402_011800,0,0.0,12,0.012866666666666667,0.16666666666666666,0.0,-0.0069972835,-0.0839674,1
voip-59bc8a2167-20130325_143706,0,0.0,16,0.01102857142857143,0.14285714285714285,0.0,-0.005353958726239701,-0.08030938089359552,1
voip-59bc8a2167-20130328_130054,4,0.4,20,0.05443,0.3,0.1,-0.004602314380463213,-0.08284165884833783,1
voip-5a464ca603-20130401_170359,0,0.0,14,0.0083,0.14285714285714285,0.14285714285714285,-0.0033803855286140996,-0.0439450118719833,1
voip-5a464ca603-20130401_192625,3,0.21428571428571427,28,-0.040508333333333334,0.08333333333333333,0.25,-0.00558418395909636,-0.13402041501831263,1
voip-5a464ca603-20130401_193933,5,0.3125,32,-0.025058333333333335,0.08333333333333333,0.25,-0.00511429,-0.16365728,1
voip-5cf59cc660-20130328_143501,0,0.0,12,-0.05171666666666667,0.16666666666666666,0.16666666666666666,-0.007832125,-0.0939855,1
voip-5cf59cc660-20130328_143758,2,0.18181818181818182,22,-0.021190909090909094,0.18181818181818182,0.09090909090909091,-0.0072744726,-0.1600384,1
voip-5cf59cc660-20130328_160946,0,0.0,8,0.0193,0.25,0.0,-0.006310282,-0.050482254,1
voip-5cf59cc660-20130328_161054,3,0.5,12,0.1503,0.3333333333333333,0.16666666666666666,-0.005430559,-0.06516671,1
voip-5cf59cc660-20130328_171914,0,0.0,8,-0.096875,0.0,0.25,-0.0061630327,-0.04930426,1
voip-62cc0cc55d-20130323_155046,2,0.2857142857142857,14,0.07984999999999999,0.3333333333333333,0.0,-0.004462212,-0.06247097,1
voip-62cc0cc55d-20130323_161217,3,0.3,20,0.05948000000000001,0.3,0.0,-0.0064944127,-0.12988825,1
voip-6d6587c57d-20130328_143034,4,0.5714285714285714,14,0.01102857142857143,0.14285714285714285,0.0,-0.008265761,-0.11572065,1
voip-6dbc3573bc-20130328_191808,2,0.3333333333333333,12,0.0,0.0,0.0,-0.009053169,-0.108638026,1
voip-6dbc3573bc-20130328_193216,0,0.0,6,0.025733333333333334,0.3333333333333333,0.0,-0.005609151,-0.033654906,1
voip-72e50baa85-20130326_051315,4,0.4444444444444444,18,-0.08615555555555557,0.2222222222222222,0.2222222222222222,-0.008432757265194702,-0.14335687350830995,1
voip-72e50baa85-20130326_053934,0,0.0,12,-0.05171666666666667,0.16666666666666666,0.16666666666666666,-0.0076134535,-0.09136144,1
voip-72e50baa85-20130327_061457,13,0.8125,32,-0.01981333333333334,0.13333333333333333,0.2,-0.0070674133096491135,-0.21908981259912252,1
voip-72e50baa85-20130327_063159,2,0.2222222222222222,18,-0.043055555555555555,0.0,0.1111111111111111,-0.005899517,-0.1061913,1
voip-78f497f314-20130324_203101,0,0.0,10,0.07636,0.2,0.0,-0.0053970655,-0.053970657,1
voip-7e07d8f0f5-20130328_185114,2,0.2857142857142857,14,0.0622,0.3333333333333333,0.0,-0.006717281666799233,-0.08732466166839004,1
voip-7e07d8f0f5-20130328_185855,2,0.2,20,0.10423,0.5,0.1,-0.005848120634542092,-0.11111429205629975,1
voip-7e07d8f0f5-20130328_192048,2,0.2222222222222222,18,0.0332,0.3333333333333333,0.1111111111111111,-0.006403516385676887,-0.10885977855650708,1
voip-7e07d8f0f5-20130328_192245,2,0.2857142857142857,14,0.0,0.0,0.0,-0.0048127821434966545,-0.0529406035784632,1
voip-7e22911804-20130324_184015,9,0.6923076923076923,26,0.007018181818181818,0.09090909090909091,0.0,-0.006788866275557033,-0.15614392433781177,1
voip-7e22911804-20130324_184843,2,0.4,10,0.09008,0.6,0.0,-0.005215466,-0.05215466,1
voip-7e22911804-20130324_193050,0,0.0,18,0.08544444444444445,0.3333333333333333,0.1111111111111111,-0.005533716278424596,-0.09407317673321813,1
voip-7e22911804-20130325_202948,0,0.0,8,0.0386,0.5,0.0,-0.008177677,-0.06542142,1
voip-7e22911804-20130327_202516,4,0.2857142857142857,28,0.02283076923076923,0.3076923076923077,0.07692307692307693,-0.00787083018803969,-0.20464158488903195,1
voip-7e22911804-20130328_204150,4,0.4,20,0.08904,0.4,0.1,-0.007083421696306151,-0.12041816883720458,1
voip-8586129f35-20130328_160121,4,0.2857142857142857,28,0.02734285714285714,0.21428571428571427,0.21428571428571427,-0.004014093643770768,-0.10436643473803997,1
voip-869dd52548-20130401_175624,0,0.0,14,0.01102857142857143,0.14285714285714285,0.0,-0.006811239,-0.09535734,1
voip-88b68a9a41-20130322_221256,0,0.0,12,0.060200000000000004,0.16666666666666666,0.0,-0.004966609141609462,-0.054632700557704084,1
voip-88b68a9a41-20130322_221603,0,0.0,8,0.18575,0.5,0.0,-0.00517655727786145,-0.03623590094503015,1
voip-88b68a9a41-20130324_003412,0,0.0,10,0.08653999999999999,0.6,0.2,-0.00720743,-0.0720743,1
voip-88b68a9a41-20130324_004148,2,0.4,10,0.241925,0.5,0.0,-0.008263845,-0.08263845,1
voip-88b68a9a41-20130324_004639,0,0.0,8,0.25975,0.75,0.0,-0.007331274,-0.058650192,1
voip-8991b7bff6-20130401_174504,0,0.0,14,0.0020571428571428524,0.14285714285714285,0.14285714285714285,-0.004825486320232113,-0.06273132216301747,1
voip-8991b7bff6-20130401_174811,3,0.2727272727272727,22,-0.01941,0.2,0.2,-0.0052875970184686595,-0.10575194036937319,1
voip-8d5173f3a6-20130324_183442,0,0.0,12,0.012866666666666667,0.16666666666666666,0.0,-0.0068101753,-0.0817221,1
voip-8d5173f3a6-20130324_183623,2,0.3333333333333333,12,0.01544,0.2,0.0,-0.005771572,-0.06925886,1
voip-8d5173f3a6-20130324_184438,2,0.25,16,0.0193,0.25,0.0,-0.009106087,-0.14569739,1
voip-8d5173f3a6-20130324_184603,2,0.3333333333333333,12,0.01544,0.2,0.0,-0.0069390405,-0.083268486,1
voip-8d5173f3a6-20130324_185203,4,0.6666666666666666,12,0.07464,0.4,0.0,-0.0061659017,-0.07399082,1
voip-8f9fb7a86b-20130328_185140,0,0.0,10,0.01544,0.2,0.0,-0.006369114,-0.06369114,1
voip-90732b027d-20130327_183400,2,0.25,16,0.09688749999999999,0.375,0.0,-0.0071298415,-0.114077464,1
voip-90732b027d-20130328_164236,0,0.0,22,0.04355454545454545,0.18181818181818182,0.0,-0.0052151955968881905,-0.109519107534652,1
voip-90732b027d-20130401_222446,0,0.0,18,0.059887499999999996,0.25,0.0,-0.007821882,-0.14079387,1
voip-922209b777-20130325_162222,0,0.0,12,0.012866666666666667,0.16666666666666666,0.0,-0.0032457426476122982,-0.03570316912373528,1
voip-922209b777-20130327_013531,0,0.0,8,0.0193,0.25,0.0,-0.002962921270019641,-0.020740448890137486,1
voip-936ec6902a-20130328_133128,0,0.0,10,0.01544,0.2,0.0,-0.0055433195,-0.055433195,1
voip-96f43326a4-20130323_071538,2,0.25,16,0.1124875,0.375,0.0,-0.004867637729538339,-0.06814692821353674,1
voip-96f43326a4-20130323_072452,2,0.4,10,-0.02702,0.0,0.2,-0.007022017,-0.07022017,1
voip-9735278861-20130401_154251,4,0.3333333333333333,24,0.06872727272727273,0.2727272727272727,0.09090909090909091,-0.004431766,-0.10636239,1
voip-9735278861-20130401_154605,0,0.0,12,0.009683333333333334,0.16666666666666666,0.16666666666666666,-0.0039012188,-0.046814624,1
voip-9735278861-20130401_155528,0,0.0,12,0.10065,0.3333333333333333,0.0,-0.0047048037,-0.056457642,1
voip-9f989824fd-20130324_074401,0,0.0,10,0.01544,0.2,0.0,-0.0064448593,-0.064448595,1
voip-9f989824fd-20130324_075833,0,0.0,14,0.015266666666666663,0.3333333333333333,0.16666666666666666,-0.0066184504,-0.0926583,1
voip-9f989824fd-20130325_204229,0,0.0,16,0.07984999999999999,0.3333333333333333,0.0,-0.006688508,-0.10701613,1
voip-a31ca3e355-20130323_222931,11,0.6111111111111112,36,0.01960714285714285,0.21428571428571427,0.14285714285714285,-0.0072316504,-0.2603394,1
voip-a31ca3e355-20130323_223338,0,0.0,10,0.0193,0.25,0.0,-0.0044860892424670356,-0.04037480318220332,1
voip-a31ca3e355-20130323_234926,8,0.7272727272727273,22,0.12724,0.4,0.0,-0.0051319543,-0.11290299,1
voip-a352cb5ca5-20130401_234216,4,0.36363636363636365,22,0.05580909090909091,0.36363636363636365,0.09090909090909091,-0.006343762545535962,-0.1332190134562552,1
voip-a7ddefaeb3-20130328_173142,18,0.72,50,0.12184736842105262,0.3684210526315789,0.05263157894736842,-0.0034549897479693122,-0.15892952840658836,1
voip-a8649977cf-20130323_160311,0,0.0,8,0.025733333333333334,0.3333333333333333,0.0,-0.0076634353,-0.061307482,1
voip-aaa44b4121-20130326_051152,6,0.42857142857142855,28,0.06002142857142857,0.21428571428571427,0.0,-0.0024938122974708676,-0.06234530743677169,1
voip-aaa44b4121-20130326_055421,0,0.0,10,0.08768000000000001,0.4,0.0,-0.0056977948018660145,-0.05128015321679413,1
voip-aaa44b4121-20130327_170337,2,0.2,20,0.13786,0.4,0.1,-0.0076958807,-0.15391761,1
voip-aaa44b4121-20130327_171617,0,0.0,10,-0.08132,0.0,0.4,-0.0041886168,-0.04188617,1
voip-ab4f1dbb59-20130325_214838,0,0.0,8,-0.077575,0.25,0.25,-0.0065682316,-0.052545853,1
voip-ab4f1dbb59-20130328_180542,0,0.0,10,0.08386,0.4,0.2,-0.004515124,-0.04515124,1
voip-ad40cf5489-20130325_175141,0,0.0,14,0.03308571428571429,0.42857142857142855,0.0,-0.007981903,-0.11174664,1
voip-ad40cf5489-20130327_192405,0,0.0,6,0.025733333333333334,0.3333333333333333,0.0,-0.0026916687,-0.016150013,1
voip-ad40cf5489-20130327_192458,2,0.4,10,0.01544,0.2,0.0,-0.009658213,-0.09658213,1
voip-afd3aa91f0-20130325_225729,6,0.5454545454545454,22,0.10013999999999998,0.4,0.0,-0.006582044,-0.14480497,1
voip-afd3aa91f0-20130325_230434,0,0.0,16,0.0502375,0.125,0.0,-0.0057370192,-0.09179231,1
voip-affbf578cf-20130401_163655,0,0.0,6,0.025733333333333334,0.3333333333333333,0.0,-0.0053581037,-0.032148622,1
voip-b08f15a787-20130326_021953,0,0.0,14,0.06571428571428571,0.2857142857142857,0.14285714285714285,-0.0050428296,-0.070599616,1
voip-b08f15a787-20130326_022327,2,0.3333333333333333,12,0.0065000000000000014,0.16666666666666666,0.3333333333333333,-0.003878031,-0.04653637,1
voip-b08f15a787-20130402_065804,0,0.0,14,0.0083,0.14285714285714285,0.14285714285714285,-0.0072033117758110166,-0.09364305308554322,1
voip-b20b6e847a-20130326_222030,0,0.0,10,0.008920000000000003,0.4,0.2,-0.0049777306,-0.049777307,1
voip-b20b6e847a-20130326_222313,0,0.0,8,-0.096875,0.0,0.25,-0.0058971997,-0.047177598,1
voip-b27a230d2e-20130323_043046,2,0.2222222222222222,18,-0.05535714285714286,0.0,0.14285714285714285,-0.008767787,-0.15782018,1
voip-b27a230d2e-20130323_050830,0,0.0,8,0.100475,0.25,0.0,-0.0041551935,-0.033241548,1
voip-b27a230d2e-20130329_033804,0,0.0,10,-0.04662000000000001,0.4,0.2,-0.008843704,-0.08843704,1
voip-b27a230d2e-20130329_034847,0,0.0,8,0.0193,0.25,0.0,-0.0072839097,-0.058271278,1
voip-b57f8ee22b-20130325_185315,4,0.36363636363636365,22,0.005927272727272731,0.09090909090909091,0.09090909090909091,-0.004654535549343563,-0.09309071098687127,1
voip-b57f8ee22b-20130325_185940,0,0.0,10,0.02308,0.2,0.0,-0.009074329,-0.090743296,1
voip-b57f8ee22b-20130326_234206,0,0.0,10,0.0,0.0,0.0,-0.0059497776,-0.059497774,1
voip-b57f8ee22b-20130327_000138,2,0.2857142857142857,14,0.025733333333333334,0.3333333333333333,0.0,-0.005322824,-0.07451954,1
voip-b6618de447-20130325_145518,0,0.0,8,0.0386,0.5,0.0,-0.00503611,-0.04028888,1
voip-b6618de447-20130326_211132,0,0.0,12,0.025733333333333334,0.3333333333333333,0.0,-0.008355276,-0.100263305,1
voip-b6618de447-20130326_211551,0,0.0,12,0.10518333333333335,0.5,0.0,-0.010096862,-0.12116235,1
voip-b6618de447-20130328_152908,0,0.0,10,-0.04662000000000001,0.4,0.2,-0.006214005,-0.062140048,1
voip-b6618de447-20130328_153132,0,0.0,8,0.014525000000000001,0.25,0.25,-0.0032764126,-0.0262113,1
voip-b772dbf437-20130402_141548,0,0.0,14,0.04732857142857143,0.2857142857142857,0.14285714285714285,-0.005004633,-0.070064865,1
voip-bb1fd497eb-20130325_132300,3,0.375,16,0.0979625,0.25,0.0,-0.006778016150929034,-0.1016702422639355,1
voip-bb1fd497eb-20130326_232439,2,0.2,20,-0.014419999999999999,0.1,0.2,-0.004274565982325983,-0.08121675366419367,1
voip-bde2721237-20130325_162622,0,0.0,6,0.0,0.0,0.0,-0.0045071184,-0.02704271,1
voip-bde2721237-20130326_195337,0,0.0,14,0.0,0.0,0.0,-0.005100343069688489,-0.06630445990595035,1
voip-bde2721237-20130326_200505,0,0.0,10,0.01544,0.2,0.0,-0.0046954723802627996,-0.042259251422365196,1
voip-be5b7bf9d9-20130401_154835,0,0.0,12,-0.05171666666666667,0.16666666666666666,0.16666666666666666,-0.006800108,-0.0816013,1
voip-be5b7bf9d9-20130402_201818,0,0.0,8,0.0,0.0,0.0,-0.0065828776,-0.05266302,1
voip-c8ec8c76dd-20130328_175715,0,0.0,16,0.09966249999999999,0.375,0.0,-0.0053614895,-0.08578383,1
voip-ccf48b9a6a-20130329_041830,5,0.38461538461538464,26,0.06463846153846153,0.3076923076923077,0.07692307692307693,-0.005046485273245101,-0.12111564655788243,1
voip-d225fad9df-20130328_183352,0,0.0,10,0.011620000000000002,0.2,0.2,-0.0047460375,-0.047460373,1
voip-d225fad9df-20130328_205512,6,0.6666666666666666,18,0.008577777777777778,0.1111111111111111,0.0,-0.0061944136,-0.11149944,1
voip-d645d56d23-20130324_000651,4,0.4,20,0.05031111111111111,0.3333333333333333,0.1111111111111111,-0.0058708102,-0.1174162,1
voip-d66e12b45c-20130327_172835,8,0.8,20,0.012866666666666667,0.16666666666666666,0.0,-0.005083266475642296,-0.09658206303720362,1
voip-d6f8c4271e-20130326_220359,0,0.0,12,0.0,0.0,0.0,-0.008075105,-0.09690126,1
voip-d76f6e4f82-20130327_193247,0,0.0,14,0.06571428571428571,0.2857142857142857,0.14285714285714285,-0.0037382587,-0.052335624,1
voip-d7853a398f-20130401_152711,0,0.0,10,0.0,0.0,0.0,-0.00930888,-0.0930888,1
voip-d7853a398f-20130401_161556,0,0.0,12,-0.06458333333333334,0.0,0.16666666666666666,-0.008194451,-0.09833342,1
voip-d7853a398f-20130402_161902,0,0.0,10,-0.077575,0.25,0.25,-0.006577725,-0.06577725,1
voip-d7aef99178-20130328_184726,2,0.4,10,0.03088,0.4,0.0,-0.0087090405,-0.0870904,1
voip-da10d74c3e-20130326_002258,2,0.2857142857142857,14,0.17094285714285712,0.42857142857142855,0.0,-0.006674766,-0.093446724,1
voip-da10d74c3e-20130328_142725,4,0.5,16,0.059887499999999996,0.25,0.0,-0.0049788393,-0.07966143,1
voip-db80a9e6df-20130328_230014,0,0.0,14,-0.04432857142857143,0.14285714285714285,0.14285714285714285,-0.0074247806,-0.10394693,1
voip-db80a9e6df-20130328_230211,0,0.0,12,0.050583333333333334,0.3333333333333333,0.0,-0.0071744327,-0.086093195,1
voip-db80a9e6df-20130328_230354,2,0.25,16,-0.0387875,0.125,0.125,-0.006174067,-0.09878507,1
voip-db80a9e6df-20130328_230811,0,0.0,10,-0.0775,0.0,0.2,-0.002561068,-0.02561068,1
voip-dcaeb62b29-20130326_043007,11,0.5789473684210527,38,0.08924444444444443,0.2222222222222222,0.0,-0.005262517745399641,-0.18945063883438706,1
voip-dcaeb62b29-20130327_081209,5,0.35714285714285715,28,0.06002142857142857,0.21428571428571427,0.0,-0.008686592,-0.24322456,1
voip-dcaeb62b29-20130327_081541,0,0.0,10,-0.0775,0.0,0.2,-0.0065468997,-0.065469,1
voip-dcaeb62b29-20130327_083422,0,0.0,18,0.008577777777777778,0.1111111111111111,0.0,-0.005854661699713153,-0.0995292488951236,1
voip-dcaeb62b29-20130327_084207,0,0.0,10,0.01544,0.2,0.0,-0.006914962,-0.06914962,1
voip-dd9f7810fd-20130322_223946,0,0.0,10,0.0,0.0,0.0,-0.007224988,-0.07224988,1
voip-dd9f7810fd-20130322_224356,0,0.0,18,0.06709999999999999,0.2222222222222222,0.0,-0.0049441536,-0.088994764,1
voip-dd9f7810fd-20130322_224705,0,0.0,10,-0.062060000000000004,0.2,0.2,-0.0042051203,-0.042051204,1
voip-dd9f7810fd-20130322_231612,0,0.0,8,0.0193,0.25,0.0,-0.0031403913,-0.02512313,1
voip-dda7c88c6e-20130323_053057,0,0.0,12,0.025733333333333334,0.3333333333333333,0.0,-0.005968966,-0.071627595,1
voip-dda7c88c6e-20130323_053928,0,0.0,6,-0.09866666666666667,0.0,0.3333333333333333,-0.008315801,-0.049894806,1
voip-dda7c88c6e-20130323_055048,8,0.7272727272727273,22,0.00965,0.125,0.0,-0.007971459,-0.17537211,1
voip-ddcaad92a1-20130326_010701,0,0.0,14,0.05331428571428571,0.2857142857142857,0.0,-0.003733871,-0.052274194,1
voip-e0035cc31b-20130323_210244,0,0.0,10,0.01544,0.2,0.0,-0.008930275,-0.08930275,1
voip-e0035cc31b-20130323_211354,0,0.0,12,0.025733333333333334,0.3333333333333333,0.0,-0.00823725,-0.098847,1
voip-e0035cc31b-20130326_205255,0,0.0,6,0.05146666666666667,0.6666666666666666,0.0,-0.006386939,-0.038321633,1
voip-e0035cc31b-20130326_210405,2,0.25,16,0.021099999999999994,0.375,0.125,-0.007664992124773562,-0.11497488187160343,1
voip-e2a895cfe5-20130325_233234,0,0.0,14,0.01102857142857143,0.14285714285714285,0.0,-0.0072013335,-0.10081867,1
voip-e2a895cfe5-20130326_232742,0,0.0,6,0.025733333333333334,0.3333333333333333,0.0,-0.004129238,-0.024775429,1
voip-e2a895cfe5-20130326_233655,4,0.4,20,0.05323333333333333,0.2222222222222222,0.0,-0.006155238,-0.12310476,1
voip-e30cb521fb-20130328_122635,2,0.25,16,0.26905,0.625,0.125,-0.0034444663,-0.05511146,1
voip-e3b4879e0d-20130326_022732,0,0.0,12,0.03323333333333334,0.3333333333333333,0.16666666666666666,-0.007454956,-0.08945947,1
